,Year,Destination,Origin,Type,Value,dcode,ocode
37359,2017,Norway,Rep. of Moldova,Refugees (incl. refugee-like situations),0,NOR,MDA
37360,2017,Norway,Mali,Refugees (incl. refugee-like situations),8,NOR,MLI
37361,2017,Norway,Myanmar,Refugees (incl. refugee-like situations),130,NOR,MMR
37362,2017,Norway,Montenegro,Refugees (incl. refugee-like situations),0,NOR,MNE
37363,2017,Norway,Mongolia,Refugees (incl. refugee-like situations),0,NOR,MNG
37364,2017,Norway,Mauritania,Refugees (incl. refugee-like situations),0,NOR,MRT
37365,2017,Norway,Malawi,Refugees (incl. refugee-like situations),0,NOR,MWI
37366,2017,Norway,Malaysia,Refugees (incl. refugee-like situations),0,NOR,MYS
37367,2017,Norway,Niger,Refugees (incl. refugee-like situations),0,NOR,NER
37368,2017,Norway,Nigeria,Refugees (incl. refugee-like situations),178,NOR,NGA
37369,2017,Norway,Netherlands,Refugees (incl. refugee-like situations),0,NOR,NLD
37370,2017,Norway,Nepal,Refugees (incl. refugee-like situations),10,NOR,NPL
37371,2017,Norway,Pakistan,Refugees (incl. refugee-like situations),99,NOR,PAK
37372,2017,Norway,Philippines,Refugees (incl. refugee-like situations),6,NOR,PHL
37373,2017,Norway,Poland,Refugees (incl. refugee-like situations),0,NOR,POL
37374,2017,Norway,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),5,NOR,PRK
37375,2017,Norway,Romania,Refugees (incl. refugee-like situations),0,NOR,ROU
37376,2017,Norway,Russian Federation,Refugees (incl. refugee-like situations),998,NOR,RUS
37377,2017,Norway,Rwanda,Refugees (incl. refugee-like situations),45,NOR,RWA
37378,2017,Norway,Saudi Arabia,Refugees (incl. refugee-like situations),0,NOR,SAU
37379,2017,Norway,Sudan,Refugees (incl. refugee-like situations),1961,NOR,SDN
37380,2017,Norway,Senegal,Refugees (incl. refugee-like situations),0,NOR,SEN
37381,2017,Norway,Singapore,Refugees (incl. refugee-like situations),0,NOR,SGP
37382,2017,Norway,Sierra Leone,Refugees (incl. refugee-like situations),15,NOR,SLE
37383,2017,Norway,El Salvador,Refugees (incl. refugee-like situations),0,NOR,SLV
37384,2017,Norway,Somalia,Refugees (incl. refugee-like situations),7527,NOR,SOM
37385,2017,Norway,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),1990,NOR,SRB
37386,2017,Norway,South Sudan,Refugees (incl. refugee-like situations),13,NOR,SSD
37387,2017,Norway,Sweden,Refugees (incl. refugee-like situations),0,NOR,SWE
37388,2017,Norway,Syrian Arab Rep.,Refugees (incl. refugee-like situations),11498,NOR,SYR
37389,2017,Norway,Chad,Refugees (incl. refugee-like situations),0,NOR,TCD
37390,2017,Norway,Togo,Refugees (incl. refugee-like situations),0,NOR,TGO
37391,2017,Norway,Thailand,Refugees (incl. refugee-like situations),0,NOR,THA
37392,2017,Norway,Tajikistan,Refugees (incl. refugee-like situations),11,NOR,TJK
37393,2017,Norway,Turkmenistan,Refugees (incl. refugee-like situations),8,NOR,TKM
37394,2017,Norway,Tunisia,Refugees (incl. refugee-like situations),0,NOR,TUN
37395,2017,Norway,Turkey,Refugees (incl. refugee-like situations),200,NOR,TUR
37396,2017,Norway,United Rep. of Tanzania,Refugees (incl. refugee-like situations),0,NOR,TZA
37397,2017,Norway,Uganda,Refugees (incl. refugee-like situations),119,NOR,UGA
37398,2017,Norway,Ukraine,Refugees (incl. refugee-like situations),9,NOR,UKR
37399,2017,Norway,United States of America,Refugees (incl. refugee-like situations),0,NOR,USA
37400,2017,Norway,Uzbekistan,Refugees (incl. refugee-like situations),240,NOR,UZB
37401,2017,Norway,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),0,NOR,VEN
37402,2017,Norway,Viet Nam,Refugees (incl. refugee-like situations),45,NOR,VNM
37403,2017,Norway,Stateless,Refugees (incl. refugee-like situations),3367,NOR,SLS
37404,2017,Norway,Various/Unknown,Refugees (incl. refugee-like situations),46,NOR,UNK
37405,2017,Norway,Yemen,Refugees (incl. refugee-like situations),231,NOR,YEM
37406,2017,Norway,South Africa,Refugees (incl. refugee-like situations),0,NOR,ZAF
37407,2017,Norway,Zambia,Refugees (incl. refugee-like situations),0,NOR,ZMB
37408,2017,Norway,Zimbabwe,Refugees (incl. refugee-like situations),14,NOR,ZWE
40791,2017,Sweden,Afghanistan,Refugees (incl. refugee-like situations),25645,SWE,AFG
40792,2017,Sweden,Angola,Refugees (incl. refugee-like situations),38,SWE,AGO
40793,2017,Sweden,Albania,Refugees (incl. refugee-like situations),329,SWE,ALB
40794,2017,Sweden,United Arab Emirates,Refugees (incl. refugee-like situations),0,SWE,ARE
40795,2017,Sweden,Argentina,Refugees (incl. refugee-like situations),0,SWE,ARG
40796,2017,Sweden,Armenia,Refugees (incl. refugee-like situations),474,SWE,ARM
40797,2017,Sweden,Australia,Refugees (incl. refugee-like situations),0,SWE,AUS
40798,2017,Sweden,Azerbaijan,Refugees (incl. refugee-like situations),685,SWE,AZE
40799,2017,Sweden,Burundi,Refugees (incl. refugee-like situations),200,SWE,BDI
40800,2017,Sweden,Belgium,Refugees (incl. refugee-like situations),0,SWE,BEL
40801,2017,Sweden,Benin,Refugees (incl. refugee-like situations),5,SWE,BEN
40802,2017,Sweden,Burkina Faso,Refugees (incl. refugee-like situations),0,SWE,BFA
40803,2017,Sweden,Bangladesh,Refugees (incl. refugee-like situations),229,SWE,BGD
40804,2017,Sweden,Bulgaria,Refugees (incl. refugee-like situations),16,SWE,BGR
40805,2017,Sweden,Bahrain,Refugees (incl. refugee-like situations),15,SWE,BHR
40806,2017,Sweden,Bahamas,Refugees (incl. refugee-like situations),0,SWE,BHS
40807,2017,Sweden,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),160,SWE,BIH
40808,2017,Sweden,Belarus,Refugees (incl. refugee-like situations),134,SWE,BLR
40809,2017,Sweden,Bolivia (Plurinational State of),Refugees (incl. refugee-like situations),64,SWE,BOL
40810,2017,Sweden,Brazil,Refugees (incl. refugee-like situations),8,SWE,BRA
40811,2017,Sweden,Barbados,Refugees (incl. refugee-like situations),0,SWE,BRB
40812,2017,Sweden,Bhutan,Refugees (incl. refugee-like situations),8,SWE,BTN
40813,2017,Sweden,Botswana,Refugees (incl. refugee-like situations),0,SWE,BWA
40814,2017,Sweden,Central African Rep.,Refugees (incl. refugee-like situations),0,SWE,CAF
40815,2017,Sweden,Canada,Refugees (incl. refugee-like situations),0,SWE,CAN
40816,2017,Sweden,Chile,Refugees (incl. refugee-like situations),19,SWE,CHL
40817,2017,Sweden,China,Refugees (incl. refugee-like situations),282,SWE,CHN
40818,2017,Sweden,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),61,SWE,CIV
40819,2017,Sweden,Cameroon,Refugees (incl. refugee-like situations),152,SWE,CMR
40820,2017,Sweden,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),324,SWE,COD
40821,2017,Sweden,Congo,Refugees (incl. refugee-like situations),50,SWE,COG
40822,2017,Sweden,Colombia,Refugees (incl. refugee-like situations),30,SWE,COL
40823,2017,Sweden,Comoros,Refugees (incl. refugee-like situations),0,SWE,COM
40824,2017,Sweden,Cabo Verde,Refugees (incl. refugee-like situations),0,SWE,CPV
40825,2017,Sweden,Costa Rica,Refugees (incl. refugee-like situations),0,SWE,CRI
40826,2017,Sweden,Cuba,Refugees (incl. refugee-like situations),60,SWE,CUB
40827,2017,Sweden,Cyprus,Refugees (incl. refugee-like situations),0,SWE,CYP
40828,2017,Sweden,Czech Rep.,Refugees (incl. refugee-like situations),0,SWE,CZE
40829,2017,Sweden,Germany,Refugees (incl. refugee-like situations),5,SWE,DEU
40830,2017,Sweden,Djibouti,Refugees (incl. refugee-like situations),21,SWE,DJI
40831,2017,Sweden,Denmark,Refugees (incl. refugee-like situations),0,SWE,DNK
40832,2017,Sweden,Dominican Rep.,Refugees (incl. refugee-like situations),0,SWE,DOM
40833,2017,Sweden,Algeria,Refugees (incl. refugee-like situations),66,SWE,DZA
40834,2017,Sweden,Ecuador,Refugees (incl. refugee-like situations),8,SWE,ECU
40835,2017,Sweden,Egypt,Refugees (incl. refugee-like situations),347,SWE,EGY
40836,2017,Sweden,Eritrea,Refugees (incl. refugee-like situations),27153,SWE,ERI
40837,2017,Sweden,Spain,Refugees (incl. refugee-like situations),0,SWE,ESP
40838,2017,Sweden,Estonia,Refugees (incl. refugee-like situations),0,SWE,EST
40839,2017,Sweden,Ethiopia,Refugees (incl. refugee-like situations),2005,SWE,ETH
40840,2017,Sweden,France,Refugees (incl. refugee-like situations),0,SWE,FRA
40841,2017,Sweden,Gabon,Refugees (incl. refugee-like situations),0,SWE,GAB
40842,2017,Sweden,United Kingdom,Refugees (incl. refugee-like situations),7,SWE,GBR
40843,2017,Sweden,Georgia,Refugees (incl. refugee-like situations),133,SWE,GEO
40844,2017,Sweden,Ghana,Refugees (incl. refugee-like situations),56,SWE,GHA
40845,2017,Sweden,Guinea,Refugees (incl. refugee-like situations),80,SWE,GIN
40846,2017,Sweden,Gambia,Refugees (incl. refugee-like situations),147,SWE,GMB
40847,2017,Sweden,Guinea-Bissau,Refugees (incl. refugee-like situations),7,SWE,GNB
40848,2017,Sweden,Equatorial Guinea,Refugees (incl. refugee-like situations),0,SWE,GNQ
40849,2017,Sweden,Greece,Refugees (incl. refugee-like situations),18,SWE,GRC
40850,2017,Sweden,Guatemala,Refugees (incl. refugee-like situations),9,SWE,GTM
40851,2017,Sweden,Guyana,Refugees (incl. refugee-like situations),0,SWE,GUY
40852,2017,Sweden,Honduras,Refugees (incl. refugee-like situations),11,SWE,HND
40853,2017,Sweden,Croatia,Refugees (incl. refugee-like situations),0,SWE,HRV
40854,2017,Sweden,Haiti,Refugees (incl. refugee-like situations),0,SWE,HTI
40855,2017,Sweden,Hungary,Refugees (incl. refugee-like situations),0,SWE,HUN
40856,2017,Sweden,Indonesia,Refugees (incl. refugee-like situations),15,SWE,IDN
40857,2017,Sweden,India,Refugees (incl. refugee-like situations),29,SWE,IND
40858,2017,Sweden,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),5867,SWE,IRN
40859,2017,Sweden,Iraq,Refugees (incl. refugee-like situations),15524,SWE,IRQ
40860,2017,Sweden,Israel,Refugees (incl. refugee-like situations),33,SWE,ISR
40861,2017,Sweden,Italy,Refugees (incl. refugee-like situations),0,SWE,ITA
40862,2017,Sweden,Jamaica,Refugees (incl. refugee-like situations),0,SWE,JAM
40863,2017,Sweden,Jordan,Refugees (incl. refugee-like situations),344,SWE,JOR
40864,2017,Sweden,Japan,Refugees (incl. refugee-like situations),0,SWE,JPN
40865,2017,Sweden,Kazakhstan,Refugees (incl. refugee-like situations),266,SWE,KAZ
40866,2017,Sweden,Kenya,Refugees (incl. refugee-like situations),93,SWE,KEN
40867,2017,Sweden,Kyrgyzstan,Refugees (incl. refugee-like situations),177,SWE,KGZ
40868,2017,Sweden,Cambodia,Refugees (incl. refugee-like situations),0,SWE,KHM
40869,2017,Sweden,Rep. of Korea,Refugees (incl. refugee-like situations),6,SWE,KOR
40870,2017,Sweden,Kuwait,Refugees (incl. refugee-like situations),23,SWE,KWT
40871,2017,Sweden,Lebanon,Refugees (incl. refugee-like situations),534,SWE,LBN
40872,2017,Sweden,Liberia,Refugees (incl. refugee-like situations),13,SWE,LBR
40873,2017,Sweden,Libya,Refugees (incl. refugee-like situations),404,SWE,LBY
40874,2017,Sweden,Sri Lanka,Refugees (incl. refugee-like situations),48,SWE,LKA
40875,2017,Sweden,Lithuania,Refugees (incl. refugee-like situations),0,SWE,LTU
40876,2017,Sweden,Latvia,Refugees (incl. refugee-like situations),8,SWE,LVA
40877,2017,Sweden,Morocco,Refugees (incl. refugee-like situations),230,SWE,MAR
40878,2017,Sweden,Rep. of Moldova,Refugees (incl. refugee-like situations),8,SWE,MDA
40879,2017,Sweden,Maldives,Refugees (incl. refugee-like situations),0,SWE,MDV
40880,2017,Sweden,Mexico,Refugees (incl. refugee-like situations),0,SWE,MEX
40881,2017,Sweden,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),55,SWE,MKD
40882,2017,Sweden,Mali,Refugees (incl. refugee-like situations),24,SWE,MLI
40883,2017,Sweden,Malta,Refugees (incl. refugee-like situations),0,SWE,MLT
40884,2017,Sweden,Myanmar,Refugees (incl. refugee-like situations),16,SWE,MMR
40885,2017,Sweden,Montenegro,Refugees (incl. refugee-like situations),40,SWE,MNE
40886,2017,Sweden,Mongolia,Refugees (incl. refugee-like situations),315,SWE,MNG
40887,2017,Sweden,Mozambique,Refugees (incl. refugee-like situations),0,SWE,MOZ
40888,2017,Sweden,Mauritania,Refugees (incl. refugee-like situations),12,SWE,MRT
40889,2017,Sweden,Malawi,Refugees (incl. refugee-like situations),0,SWE,MWI
40890,2017,Sweden,Malaysia,Refugees (incl. refugee-like situations),8,SWE,MYS
40891,2017,Sweden,Niger,Refugees (incl. refugee-like situations),0,SWE,NER
40892,2017,Sweden,Nigeria,Refugees (incl. refugee-like situations),510,SWE,NGA
40893,2017,Sweden,Nicaragua,Refugees (incl. refugee-like situations),9,SWE,NIC
40894,2017,Sweden,Netherlands,Refugees (incl. refugee-like situations),0,SWE,NLD
40895,2017,Sweden,Norway,Refugees (incl. refugee-like situations),0,SWE,NOR
40896,2017,Sweden,Nepal,Refugees (incl. refugee-like situations),19,SWE,NPL
40897,2017,Sweden,New Zealand,Refugees (incl. refugee-like situations),0,SWE,NZL
40898,2017,Sweden,Pakistan,Refugees (incl. refugee-like situations),461,SWE,PAK
40899,2017,Sweden,Peru,Refugees (incl. refugee-like situations),11,SWE,PER
40900,2017,Sweden,Philippines,Refugees (incl. refugee-like situations),7,SWE,PHL
40901,2017,Sweden,Poland,Refugees (incl. refugee-like situations),0,SWE,POL
40902,2017,Sweden,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),5,SWE,PRK
40903,2017,Sweden,Paraguay,Refugees (incl. refugee-like situations),0,SWE,PRY
40904,2017,Sweden,Palestinian,Refugees (incl. refugee-like situations),983,SWE,PSE
40905,2017,Sweden,Romania,Refugees (incl. refugee-like situations),63,SWE,ROU
40906,2017,Sweden,Russian Federation,Refugees (incl. refugee-like situations),1628,SWE,RUS
40907,2017,Sweden,Rwanda,Refugees (incl. refugee-like situations),38,SWE,RWA
40908,2017,Sweden,Saudi Arabia,Refugees (incl. refugee-like situations),46,SWE,SAU
40909,2017,Sweden,Sudan,Refugees (incl. refugee-like situations),841,SWE,SDN
40910,2017,Sweden,Senegal,Refugees (incl. refugee-like situations),45,SWE,SEN
40911,2017,Sweden,Sierra Leone,Refugees (incl. refugee-like situations),69,SWE,SLE
40912,2017,Sweden,El Salvador,Refugees (incl. refugee-like situations),78,SWE,SLV
40913,2017,Sweden,Somalia,Refugees (incl. refugee-like situations),21973,SWE,SOM
40914,2017,Sweden,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),1455,SWE,SRB
40915,2017,Sweden,South Sudan,Refugees (incl. refugee-like situations),0,SWE,SSD
40916,2017,Sweden,Slovakia,Refugees (incl. refugee-like situations),6,SWE,SVK
40917,2017,Sweden,Swaziland,Refugees (incl. refugee-like situations),0,SWE,SWZ
40918,2017,Sweden,Syrian Arab Rep.,Refugees (incl. refugee-like situations),103614,SWE,SYR
40919,2017,Sweden,Chad,Refugees (incl. refugee-like situations),19,SWE,TCD
40920,2017,Sweden,Togo,Refugees (incl. refugee-like situations),7,SWE,TGO
40921,2017,Sweden,Thailand,Refugees (incl. refugee-like situations),8,SWE,THA
40922,2017,Sweden,Tajikistan,Refugees (incl. refugee-like situations),58,SWE,TJK
40923,2017,Sweden,Turkmenistan,Refugees (incl. refugee-like situations),13,SWE,TKM
40924,2017,Sweden,Trinidad and Tobago,Refugees (incl. refugee-like situations),0,SWE,TTO
40925,2017,Sweden,Tunisia,Refugees (incl. refugee-like situations),55,SWE,TUN
40926,2017,Sweden,Turkey,Refugees (incl. refugee-like situations),270,SWE,TUR
40927,2017,Sweden,United Rep. of Tanzania,Refugees (incl. refugee-like situations),40,SWE,TZA
40928,2017,Sweden,Uganda,Refugees (incl. refugee-like situations),669,SWE,UGA
40929,2017,Sweden,Ukraine,Refugees (incl. refugee-like situations),208,SWE,UKR
40930,2017,Sweden,United States of America,Refugees (incl. refugee-like situations),20,SWE,USA
40931,2017,Sweden,Uzbekistan,Refugees (incl. refugee-like situations),616,SWE,UZB
40932,2017,Sweden,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),6,SWE,VEN
40933,2017,Sweden,Viet Nam,Refugees (incl. refugee-like situations),68,SWE,VNM
40934,2017,Sweden,Stateless,Refugees (incl. refugee-like situations),22072,SWE,SLS
40935,2017,Sweden,Various/Unknown,Refugees (incl. refugee-like situations),622,SWE,UNK
40936,2017,Sweden,Yemen,Refugees (incl. refugee-like situations),1099,SWE,YEM
40937,2017,Sweden,South Africa,Refugees (incl. refugee-like situations),0,SWE,ZAF
40938,2017,Sweden,Zambia,Refugees (incl. refugee-like situations),11,SWE,ZMB
40939,2017,Sweden,Zimbabwe,Refugees (incl. refugee-like situations),24,SWE,ZWE
41350,2017,Tunisia,Burundi,Refugees (incl. refugee-like situations),0,TUN,BDI
41351,2017,Tunisia,Central African Rep.,Refugees (incl. refugee-like situations),0,TUN,CAF
41352,2017,Tunisia,CÌ«te d'Ivoire,Refugees (incl. refugee-like situations),0,TUN,CIV
41353,2017,Tunisia,Cameroon,Refugees (incl. refugee-like situations),0,TUN,CMR
41354,2017,Tunisia,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),0,TUN,COD
41355,2017,Tunisia,Algeria,Refugees (incl. refugee-like situations),7,TUN,DZA
41356,2017,Tunisia,Eritrea,Refugees (incl. refugee-like situations),0,TUN,ERI
41357,2017,Tunisia,Ethiopia,Refugees (incl. refugee-like situations),0,TUN,ETH
41358,2017,Tunisia,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),6,TUN,IRN
41359,2017,Tunisia,Iraq,Refugees (incl. refugee-like situations),15,TUN,IRQ
41360,2017,Tunisia,Libya,Refugees (incl. refugee-like situations),0,TUN,LBY
41361,2017,Tunisia,Mali,Refugees (incl. refugee-like situations),0,TUN,MLI
41362,2017,Tunisia,Nigeria,Refugees (incl. refugee-like situations),0,TUN,NGA
41363,2017,Tunisia,Oman,Refugees (incl. refugee-like situations),0,TUN,OMN
41364,2017,Tunisia,Palestinian,Refugees (incl. refugee-like situations),29,TUN,PSE
41365,2017,Tunisia,Rwanda,Refugees (incl. refugee-like situations),6,TUN,RWA
41366,2017,Tunisia,Sudan,Refugees (incl. refugee-like situations),26,TUN,SDN
41367,2017,Tunisia,Senegal,Refugees (incl. refugee-like situations),0,TUN,SEN
41368,2017,Tunisia,Sierra Leone,Refugees (incl. refugee-like situations),0,TUN,SLE
41369,2017,Tunisia,Somalia,Refugees (incl. refugee-like situations),9,TUN,SOM
41370,2017,Tunisia,South Sudan,Refugees (incl. refugee-like situations),0,TUN,SSD
41371,2017,Tunisia,Syrian Arab Rep.,Refugees (incl. refugee-like situations),603,TUN,SYR
41372,2017,Tunisia,Turkey,Refugees (incl. refugee-like situations),0,TUN,TUR
41373,2017,Tunisia,Yemen,Refugees (incl. refugee-like situations),0,TUN,YEM
42198,2017,Turkey,Afghanistan,Refugees (incl. refugee-like situations),5603,TUR,AFG
42199,2017,Turkey,Angola,Refugees (incl. refugee-like situations),0,TUR,AGO
42200,2017,Turkey,United Arab Emirates,Refugees (incl. refugee-like situations),6,TUR,ARE
42201,2017,Turkey,Azerbaijan,Refugees (incl. refugee-like situations),0,TUR,AZE
42202,2017,Turkey,Burundi,Refugees (incl. refugee-like situations),6,TUR,BDI
42203,2017,Turkey,Benin,Refugees (incl. refugee-like situations),0,TUR,BEN
42204,2017,Turkey,Burkina Faso,Refugees (incl. refugee-like situations),0,TUR,BFA
42205,2017,Turkey,Bangladesh,Refugees (incl. refugee-like situations),0,TUR,BGD
42206,2017,Turkey,Bahrain,Refugees (incl. refugee-like situations),0,TUR,BHR
42207,2017,Turkey,Central African Rep.,Refugees (incl. refugee-like situations),0,TUR,CAF
42208,2017,Turkey,Chile,Refugees (incl. refugee-like situations),0,TUR,CHL
